dist_from_AQ	TS	nGulls	plane	segment	habitat	date	year	time	rekn_occupancy	tending	day	NSH	Ntide	Bulk	Dune	Phrag	Marsh	Creek	Woodland	FT	LT	RT
-0.26795069529218746	-0.08976461830178467	-0.2475693429802164	4.490204978294785	104	Tidal Flats	2017-05-23	2017	14:10:00	1	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.2277447681871878	0.06730188424545328	-0.20677260956950946	4.490204978294785	105	Tidal Flats	2017-05-23	2017	14:09:00	1	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.2277447681871878	0.06730188424545328	-0.22717097627486293	-0.05434339650021394	106	Tidal Flats	2017-05-23	2017	14:08:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.26795069529218746	0.06730188424545328	-0.20677260956950946	-0.05434339650021394	107	Tidal Flats	2017-05-23	2017	14:07:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.3081566223971871	0.06730188424545328	-0.22717097627486293	-0.05434339650021394	108	Tidal Flats	2017-05-23	2017	14:05:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.34836254950218676	0.06730188424545328	-0.20677260956950946	4.490204978294785	109	Tidal Flats	2017-05-23	2017	14:03:00	1	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.3885684766071864	0.06730188424545328	-0.186374242864156	4.490204978294785	110	Tidal Flats	2017-05-23	2017	14:01:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.3885684766071864	-0.1328312399679628	-0.22717097627486293	-0.05434339650021394	111	Creek	2017-05-23	2017	14:00:00	0	2	143	4	2	1	1	1	2	1	1	1	2	1
-0.428774403712186	-0.12269791722297972	-0.12517914274809555	-0.05434339650021394	112	Aquaculture	2017-05-23	2017	13:59:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.428774403712186	-0.13156457462483992	-0.14557750945344905	-0.05434339650021394	113	Aquaculture	2017-05-23	2017	13:57:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.11889792119361106	-0.2475693429802164	-0.05434339650021394	114	Aquaculture	2017-05-23	2017	13:55:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.11763125585048817	-0.06398404263203514	-0.05434339650021394	115	Aquaculture	2017-05-23	2017	13:51:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.3885684766071864	-0.08343129158617023	0.13999962442149963	-0.05434339650021394	116	Tidal Flats	2017-05-23	2017	13:47:00	1	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.34836254950218676	-0.1239645825661026	-0.14557750945344905	-0.05434339650021394	117	Tidal Flats	2017-05-23	2017	13:43:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.3081566223971871	-0.12649791325234838	-0.16597587615880252	-0.05434339650021394	118	Tidal Flats	2017-05-23	2017	13:40:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.26795069529218746	-0.1353645706542086	-0.16597587615880252	-0.05434339650021394	119	Tidal Flats	2017-05-23	2017	13:37:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.2277447681871878	-0.012498032371288582	0.20119472453756004	4.490204978294785	120	Tidal Flats	2017-05-23	2017	13:35:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.18753884108218818	-0.012498032371288582	-0.20677260956950946	4.490204978294785	121	Tidal Flats	2017-05-23	2017	13:32:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.14733291397718853	-0.012498032371288582	-0.10478077604274208	4.490204978294785	122	Tidal Flats	2017-05-23	2017	13:31:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.1071269868721889	-0.012498032371288582	-0.16597587615880252	-0.05434339650021394	123	Tidal Flats	2017-05-23	2017	13:30:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.14733291397718853	-0.12649791325234838	-0.2475693429802164	-0.05434339650021394	124	Tidal Flats	2017-05-23	2017	13:26:00	0	1	143	3	2	1	2	1	1	1	1	1	2	1
-0.18753884108218818	-0.1328312399679628	-0.186374242864156	-0.05434339650021394	125	Tidal Flats	2017-05-23	2017	13:25:00	0	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.2277447681871878	0.38270155468305206	-0.20677260956950946	-0.05434339650021394	126	Tidal Flats	2017-05-23	2017	13:16:00	0	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.26795069529218746	0.38270155468305206	-0.22717097627486293	-0.05434339650021394	127	Tidal Flats	2017-05-23	2017	13:13:00	1	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.3081566223971871	-0.09863127570364487	-0.22717097627486293	-0.05434339650021394	128	Tidal Flats	2017-05-23	2017	13:11:00	0	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.34836254950218676	-0.09863127570364487	-0.10478077604274208	-0.05434339650021394	129	Tidal Flats	2017-05-23	2017	13:10:00	0	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.3885684766071864	-0.05429798869434384	-0.023187309221328185	-0.05434339650021394	130	Tidal Flats	2017-05-23	2017	13:06:00	0	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.428774403712186	-0.1252312479092255	-0.14557750945344905	-0.05434339650021394	131	Aquaculture	2017-05-23	2017	13:02:00	0	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.428774403712186	-0.08089796089992446	-0.2475693429802164	-0.05434339650021394	132	Aquaculture	2017-05-23	2017	12:59:00	0	1	143	6	2	1	1	1	1	1	2	1	2	1
-0.3885684766071864	-0.08089796089992446	-0.14557750945344905	-0.05434339650021394	133	Tidal Flats	2017-05-23	2017	12:56:00	0	1	143	3	2	1	2	1	1	1	1	1	2	1
-0.34836254950218676	-0.08089796089992446	-0.14557750945344905	-0.05434339650021394	134	Tidal Flats	2017-05-23	2017	12:52:00	0	1	143	3	2	1	2	1	1	1	1	1	2	1
-0.34836254950218676	-0.08089796089992446	-0.04358567592668166	-0.05434339650021394	135	Tidal Flats	2017-05-23	2017	12:47:00	0	2	143	5	2	1	1	2	1	1	1	1	2	1
-0.3885684766071864	-0.13663123599733146	-0.12517914274809555	-0.05434339650021394	136	Tidal Flats	2017-05-23	2017	12:45:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.12269791722297972	-0.20677260956950946	-0.05434339650021394	137	Aquaculture	2017-05-23	2017	12:43:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.13029790928171703	-0.04358567592668166	-0.05434339650021394	138	Aquaculture	2017-05-23	2017	12:40:00	0	2	143	3	2	1	2	1	1	1	1	1	2	1
0.6969915552278039	-0.12269791722297972	-0.22717097627486293	-0.05434339650021394	9	Tidal Flats	2017-05-22	2017	11:00:00	1	1	142	3	1	1	2	1	1	1	1	2	1	1
0.6567856281228043	-0.09989794104676776	-0.22717097627486293	-0.05434339650021394	10	Tidal Flats	2017-05-22	2017	11:05:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.6165797010178047	-0.09989794104676776	-0.2475693429802164	-0.05434339650021394	11	Tidal Flats	2017-05-22	2017	11:05:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.576373773912805	-0.13156457462483992	-0.2475693429802164	-0.05434339650021394	12	Tidal Flats	2017-05-22	2017	11:00:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.5361678468078054	-0.1328312399679628	-0.2475693429802164	-0.05434339650021394	13	Tidal Flats	2017-05-22	2017	11:00:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.49596191970280573	-0.0960979450173991	-0.2475693429802164	-0.05434339650021394	14	Tidal Flats	2017-05-22	2017	11:07:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.4557559925978061	-0.0960979450173991	-0.2475693429802164	-0.05434339650021394	15	Tidal Flats	2017-05-22	2017	11:10:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.41555006549280643	-0.08596462227241601	-0.22717097627486293	-0.05434339650021394	16	Tidal Flats	2017-05-22	2017	11:10:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.3753441383878068	-0.08596462227241601	-0.2475693429802164	-0.05434339650021394	17	Tidal Flats	2017-05-22	2017	11:11:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.33513821128280713	-0.08596462227241601	-0.22717097627486293	-0.05434339650021394	18	Tidal Flats	2017-05-22	2017	11:13:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.29493228417780754	-0.03276467786125477	-0.20677260956950946	-0.05434339650021394	19	Tidal Flats	2017-05-22	2017	11:15:00	0	1	142	2	1	1	1	1	1	2	1	2	1	1
0.2547263570728079	-0.12903124393859414	-0.002788942515974708	-0.05434339650021394	20	Creek	2017-05-22	2017	11:17:00	0	1	142	2	1	1	1	1	1	2	1	2	1	1
0.21452042996780823	0.08883519507854234	-0.12517914274809555	-0.05434339650021394	21	Creek	2017-05-22	2017	11:18:00	1	1	142	2	1	1	1	1	1	2	1	2	1	1
0.17431450286280858	-0.12269791722297972	-0.186374242864156	-0.05434339650021394	22	Creek	2017-05-22	2017	11:23:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.13410857575780893	-0.1328312399679628	-0.186374242864156	-0.05434339650021394	23	Creek	2017-05-22	2017	11:25:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.09390264865280931	-0.11383125982111951	-0.12517914274809555	-0.05434339650021394	24	Creek	2017-05-22	2017	11:26:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.05369672154780967	-0.13156457462483992	-0.22717097627486293	-0.05434339650021394	25	Creek	2017-05-22	2017	11:27:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.013490794442810025	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	26	Tidal Flats	2017-05-22	2017	11:28:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
-0.026715132662189615	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	27	Tidal Flats	2017-05-22	2017	11:29:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
-0.06692105976718926	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	28	Tidal Flats	2017-05-22	2017	11:29:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
-0.1071269868721889	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	29	Tidal Flats	2017-05-22	2017	11:30:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.14733291397718853	-0.11129792913487374	-0.186374242864156	-0.05434339650021394	30	Tidal Flats	2017-05-22	2017	11:34:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.18753884108218818	-0.11129792913487374	-0.2475693429802164	-0.05434339650021394	31	Tidal Flats	2017-05-22	2017	11:33:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.2277447681871878	-0.12776457859547127	-0.22717097627486293	-0.05434339650021394	32	Tidal Flats	2017-05-22	2017	11:31:00	1	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.26795069529218746	-0.12903124393859414	-0.2475693429802164	-0.05434339650021394	33	Tidal Flats	2017-05-22	2017	11:29:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
-0.3081566223971871	-0.13156457462483992	-0.186374242864156	-0.05434339650021394	34	Tidal Flats	2017-05-22	2017	11:29:00	0	1	142	5	1	1	1	2	1	1	1	2	1	1
-0.34836254950218676	-0.1340979053110857	-0.2475693429802164	-0.05434339650021394	35	Tidal Flats	2017-05-22	2017	11:27:00	0	1	142	5	1	1	1	2	1	1	1	2	1	1
-0.3885684766071864	-0.11763125585048817	-0.2475693429802164	-0.05434339650021394	36	Tidal Flats	2017-05-22	2017	11:26:00	0	1	142	5	1	1	1	2	1	1	1	2	1	1
-0.428774403712186	-0.1239645825661026	-0.2475693429802164	-0.05434339650021394	37	Aquaculture	2017-05-22	2017	11:25:00	0	1	142	5	1	1	1	2	1	1	1	2	1	1
-0.428774403712186	-0.10369793707613642	-0.20677260956950946	-0.05434339650021394	38	Aquaculture	2017-05-22	2017	11:24:00	0	1	142	5	1	1	1	2	1	1	1	2	1	1
-0.428774403712186	-0.10369793707613642	-0.2475693429802164	-0.05434339650021394	39	Aquaculture	2017-05-22	2017	11:23:00	0	1	142	5	1	1	1	2	1	1	1	2	1	1
-0.3885684766071864	-0.12143125187985683	-0.2475693429802164	-0.05434339650021394	40	Tidal Flats	2017-05-22	2017	11:21:00	0	1	142	4	1	1	1	1	2	1	1	2	1	1
-0.34836254950218676	-0.13156457462483992	-0.2475693429802164	-0.05434339650021394	41	Tidal Flats	2017-05-22	2017	11:19:00	0	1	142	4	1	1	1	1	2	1	1	2	1	1
-0.3081566223971871	-0.1328312399679628	-0.22717097627486293	-0.05434339650021394	42	Tidal Flats	2017-05-22	2017	11:18:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.26795069529218746	-0.13029790928171703	-0.2475693429802164	-0.05434339650021394	43	Tidal Flats	2017-05-22	2017	11:13:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.2277447681871878	-0.1328312399679628	-0.2475693429802164	-0.05434339650021394	44	Tidal Flats	2017-05-22	2017	11:12:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.18753884108218818	-0.1340979053110857	-0.2475693429802164	-0.05434339650021394	45	Tidal Flats	2017-05-22	2017	11:12:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.14733291397718853	-0.13663123599733146	-0.04358567592668166	-0.05434339650021394	46	Tidal Flats	2017-05-22	2017	11:12:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.1071269868721889	-0.13029790928171703	-0.22717097627486293	-0.05434339650021394	47	Tidal Flats	2017-05-22	2017	11:11:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.06692105976718926	-0.13029790928171703	-0.2475693429802164	-0.05434339650021394	48	Tidal Flats	2017-05-22	2017	11:11:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.026715132662189615	-0.12903124393859414	-0.2475693429802164	-0.05434339650021394	49	Tidal Flats	2017-05-22	2017	11:10:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
0.013490794442810025	-0.11003126379175085	-0.2475693429802164	-0.05434339650021394	50	Tidal Flats	2017-05-22	2017	11:09:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.05369672154780967	-0.11003126379175085	-0.20677260956950946	-0.05434339650021394	51	Tidal Flats	2017-05-22	2017	11:09:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.09390264865280931	-0.10749793310550508	-0.002788942515974708	-0.05434339650021394	52	Tidal Flats	2017-05-22	2017	11:08:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.13410857575780893	-0.1328312399679628	-0.22717097627486293	-0.05434339650021394	53	Tidal Flats	2017-05-22	2017	11:07:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.17431450286280858	1.1123007923218347	-0.186374242864156	-0.05434339650021394	54	Tidal Flats	2017-05-22	2017	11:07:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.13410857575780893	1.1123007923218347	-0.22717097627486293	-0.05434339650021394	55	Tidal Flats	2017-05-22	2017	11:06:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.09390264865280931	1.1123007923218347	-0.20677260956950946	-0.05434339650021394	56	Tidal Flats	2017-05-22	2017	11:06:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.05369672154780967	1.1123007923218347	-0.2475693429802164	-0.05434339650021394	57	Tidal Flats	2017-05-22	2017	11:06:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
0.013490794442810025	1.1123007923218347	-0.16597587615880252	-0.05434339650021394	58	Tidal Flats	2017-05-22	2017	11:05:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.026715132662189615	1.1123007923218347	-0.2475693429802164	-0.05434339650021394	59	Tidal Flats	2017-05-22	2017	11:05:00	0	1	142	1	1	2	1	1	1	1	1	2	1	1
-0.14733291397718853	-0.11256459447799662	-0.2475693429802164	-0.05434339650021394	124	Tidal Flats	2017-05-22	2017	11:02:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
-0.18753884108218818	-0.09229794898803044	-0.2475693429802164	-0.05434339650021394	125	Tidal Flats	2017-05-22	2017	11:04:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.2277447681871878	-0.1239645825661026	-0.2475693429802164	-0.05434339650021394	126	Tidal Flats	2017-05-22	2017	11:05:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.26795069529218746	-0.1239645825661026	-0.22717097627486293	-0.05434339650021394	127	Tidal Flats	2017-05-22	2017	11:07:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.3081566223971871	-0.12269791722297972	-0.2475693429802164	-0.05434339650021394	128	Tidal Flats	2017-05-22	2017	11:09:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.34836254950218676	-0.002364709626305489	-0.22717097627486293	-0.05434339650021394	129	Tidal Flats	2017-05-22	2017	11:10:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.3885684766071864	-0.002364709626305489	-0.22717097627486293	-0.05434339650021394	130	Tidal Flats	2017-05-22	2017	11:11:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.428774403712186	-0.002364709626305489	-0.2475693429802164	-0.05434339650021394	131	Aquaculture	2017-05-22	2017	11:14:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.428774403712186	-0.002364709626305489	-0.2475693429802164	-0.05434339650021394	132	Aquaculture	2017-05-22	2017	11:18:00	0	1	142	6	1	1	1	1	1	1	2	2	1	1
-0.3885684766071864	-0.002364709626305489	-0.2475693429802164	-0.05434339650021394	133	Tidal Flats	2017-05-22	2017	11:22:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
-0.34836254950218676	-0.002364709626305489	-0.2475693429802164	-0.05434339650021394	134	Tidal Flats	2017-05-22	2017	11:24:00	0	1	142	3	1	1	2	1	1	1	1	2	1	1
-0.34836254950218676	-0.002364709626305489	-0.2475693429802164	-0.05434339650021394	135	Tidal Flats	2017-05-22	2017	11:27:00	0	1	142	5	1	1	1	2	1	1	1	2	1	1
-0.3885684766071864	-0.12269791722297972	-0.12517914274809555	-0.05434339650021394	136	Tidal Flats	2017-05-22	2017	11:30:00	1	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.12269791722297972	-0.14557750945344905	-0.05434339650021394	137	Aquaculture	2017-05-22	2017	11:32:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.09483127967427621	-0.16597587615880252	-0.05434339650021394	138	Aquaculture	2017-05-22	2017	11:33:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.5011100973277967	0.18130176512651308	0.017609424189378768	-0.05434339650021394	-11	Creek	2017-05-22	2017	12:57:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.4609041702227972	0.18130176512651308	-0.16597587615880252	-0.05434339650021394	-10	Creek	2017-05-22	2017	13:00:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.4206982431177975	0.012835274491169151	-0.20677260956950946	-0.05434339650021394	-9	Creek	2017-05-22	2017	13:03:00	1	1	142	3	2	1	2	1	1	1	1	1	2	1
1.3804923160127978	0.012835274491169151	-0.2475693429802164	-0.05434339650021394	-8	Creek	2017-05-22	2017	13:05:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.3402863889077983	-0.08849795295866178	-0.16597587615880252	-0.05434339650021394	-7	Creek	2017-05-22	2017	13:07:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.3000804618027986	-0.12143125187985683	-0.2475693429802164	-0.05434339650021394	-6	Tidal Flats	2017-05-22	2017	13:10:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.2598745346977989	-0.10243127173301353	-0.20677260956950946	-0.05434339650021394	-5	Tidal Flats	2017-05-22	2017	13:10:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.2196686075927992	-0.13029790928171703	-0.2475693429802164	-0.05434339650021394	-4	Tidal Flats	2017-05-22	2017	13:17:00	0	1	142	2	2	1	1	1	1	2	1	1	2	1
1.1794626804877997	-0.05556465403746673	-0.20677260956950946	-0.05434339650021394	-3	Creek	2017-05-22	2017	13:17:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.1392567533828	-0.12016458653673394	-0.22717097627486293	-0.05434339650021394	-2	Tidal Flats	2017-05-22	2017	13:19:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.0990508262778003	-0.11636459050736528	-0.22717097627486293	-0.05434339650021394	-1	Tidal Flats	2017-05-22	2017	13:20:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.0588448991728008	-0.1340979053110857	-0.22717097627486293	-0.05434339650021394	0	Tidal Flats	2017-05-22	2017	13:22:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
1.018638972067801	-0.12269791722297972	-0.2475693429802164	-0.05434339650021394	1	Tidal Flats	2017-05-22	2017	13:22:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.9784330449628014	-0.1328312399679628	-0.12517914274809555	-0.05434339650021394	2	Tidal Flats	2017-05-22	2017	13:25:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.9382271178578018	-0.12649791325234838	0.1603979911268531	-0.05434339650021394	3	Tidal Flats	2017-05-22	2017	13:26:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.8980211907528021	-0.12269791722297972	0.11960125771614614	-0.05434339650021394	4	Tidal Flats	2017-05-22	2017	13:28:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.8578152636478025	-0.11129792913487374	0.2623898246536205	-0.05434339650021394	5	Tidal Flats	2017-05-22	2017	13:30:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.8176093365428029	-0.10876459844862796	-0.023187309221328185	-0.05434339650021394	6	Tidal Flats	2017-05-22	2017	13:30:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.7774034094378032	-0.11383125982111951	-0.22717097627486293	-0.05434339650021394	7	Tidal Flats	2017-05-22	2017	13:31:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.7371974823328036	-0.11636459050736528	-0.002788942515974708	-0.05434339650021394	8	Tidal Flats	2017-05-22	2017	13:35:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.6969915552278039	-0.07456463418431003	-0.22717097627486293	-0.05434339650021394	9	Tidal Flats	2017-05-22	2017	13:35:00	1	1	142	3	2	1	2	1	1	1	1	1	2	1
0.6567856281228043	-0.1328312399679628	-0.2475693429802164	-0.05434339650021394	10	Tidal Flats	2017-05-22	2017	13:39:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.6165797010178047	-0.13156457462483992	-0.16597587615880252	-0.05434339650021394	11	Tidal Flats	2017-05-22	2017	13:40:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.576373773912805	-0.12649791325234838	-0.2475693429802164	-0.05434339650021394	12	Tidal Flats	2017-05-22	2017	13:42:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.5361678468078054	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	13	Tidal Flats	2017-05-22	2017	13:44:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.49596191970280573	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	14	Tidal Flats	2017-05-22	2017	13:46:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.4557559925978061	-0.13029790928171703	-0.20677260956950946	-0.05434339650021394	15	Tidal Flats	2017-05-22	2017	13:46:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.41555006549280643	-0.11889792119361106	-0.2475693429802164	-0.05434339650021394	16	Tidal Flats	2017-05-22	2017	13:46:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.3753441383878068	-0.1328312399679628	-0.20677260956950946	-0.05434339650021394	17	Tidal Flats	2017-05-22	2017	13:50:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.33513821128280713	-0.09863127570364487	-0.2475693429802164	-0.05434339650021394	18	Tidal Flats	2017-05-22	2017	13:51:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.29493228417780754	-0.09863127570364487	-0.2475693429802164	-0.05434339650021394	19	Tidal Flats	2017-05-22	2017	13:51:00	0	1	142	2	2	1	1	1	1	2	1	1	2	1
0.2547263570728079	-0.09863127570364487	-0.20677260956950946	-0.05434339650021394	20	Creek	2017-05-22	2017	13:52:00	0	1	142	2	2	1	1	1	1	2	1	1	2	1
0.21452042996780823	-0.09483127967427621	-0.023187309221328185	-0.05434339650021394	21	Creek	2017-05-22	2017	13:52:00	0	1	142	2	2	1	1	1	1	2	1	1	2	1
0.17431450286280858	-0.11636459050736528	-0.12517914274809555	-0.05434339650021394	22	Creek	2017-05-22	2017	13:55:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.13410857575780893	-0.10243127173301353	0.09920289101079267	-0.05434339650021394	23	Creek	2017-05-22	2017	13:57:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.09390264865280931	-0.12649791325234838	-0.2475693429802164	-0.05434339650021394	24	Creek	2017-05-22	2017	14:00:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.05369672154780967	-0.1340979053110857	-0.2475693429802164	-0.05434339650021394	25	Creek	2017-05-22	2017	14:02:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
0.013490794442810025	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	26	Tidal Flats	2017-05-22	2017	14:03:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.026715132662189615	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	27	Tidal Flats	2017-05-22	2017	14:05:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.06692105976718926	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	28	Tidal Flats	2017-05-22	2017	14:05:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.1071269868721889	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	29	Tidal Flats	2017-05-22	2017	14:05:00	0	1	142	3	2	1	2	1	1	1	1	1	2	1
-0.18753884108218818	-0.13663123599733146	-0.186374242864156	-0.05434339650021394	45	Tidal Flats	2017-05-22	2017	15:00:00	0	1	142	1	3	2	1	1	1	1	1	1	1	2
-0.14733291397718853	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	46	Tidal Flats	2017-05-22	2017	15:00:00	0	1	142	1	3	2	1	1	1	1	1	1	1	2
-0.1071269868721889	-0.1252312479092255	-0.20677260956950946	-0.05434339650021394	47	Tidal Flats	2017-05-22	2017	14:59:00	0	1	142	1	3	2	1	1	1	1	1	1	1	2
-0.06692105976718926	-0.11889792119361106	-0.12517914274809555	-0.05434339650021394	48	Tidal Flats	2017-05-22	2017	14:58:00	0	1	142	1	3	2	1	1	1	1	1	1	1	2
-0.026715132662189615	-0.12776457859547127	-0.22717097627486293	-0.05434339650021394	49	Tidal Flats	2017-05-22	2017	14:57:00	0	1	142	3	3	1	2	1	1	1	1	1	1	2
0.013490794442810025	-0.12903124393859414	-0.2475693429802164	-0.05434339650021394	50	Tidal Flats	2017-05-22	2017	14:56:00	0	1	142	1	3	2	1	1	1	1	1	1	1	2
0.05369672154780967	-0.1340979053110857	-0.2475693429802164	-0.05434339650021394	51	Tidal Flats	2017-05-22	2017	14:56:00	0	1	142	1	3	2	1	1	1	1	1	1	1	2
0.09390264865280931	-0.12903124393859414	-0.22717097627486293	-0.05434339650021394	52	Tidal Flats	2017-05-22	2017	14:54:00	0	1	142	1	3	2	1	1	1	1	1	1	1	2
