RUTU	year	Nsegment	NWD	time	AT	windS	TS	FEDR	nGulls	tending	nOM	nOtherP	dog	raptor	plane	activities	day	NWD	Bulk	Dune	Phrag	Marsh	Creek	Woodland	FT	LT	RT	DC1	DC2	DC3	DC4	DC5	DC6	DC7	DC8
0	2016	26	1	0.14876732646032326	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.22715855192757198	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	27	1	0.14876732646032326	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	28	1	0.14709292413852368	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	29	1	0.14541852181672413	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.18637715562899546	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	30	1	0.14541852181672413	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	31	1	0.14039531485132542	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.22715855192757198	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	32	1	0.1370465102077263	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.10481436303184247	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	33	1	0.1353721078859267	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.002860872285401208	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	34	1	0.1353721078859267	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.18637715562899546	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	35	1	0.12867449859872845	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.04364226858397771	2	0.5077162153644604	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	36	1	0.12867449859872845	0.9961499418383417	0.14168448668035988	-0.13667712288162992	0.04341605777873379	-0.0844236648825542	2	0.5077162153644604	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	0.7327450576008679	-0.7705957387006923	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1
